,PP_SA_min_eigenvalue,PP_SA_eigenval_prob,PP_SA_yi,PP_SA_xij,PP_SA_runtime,PP_SA_assignment,PP_SA_real_weights_sum,PP_SA_placed_weights_sum,PP_SA_used_items,PP_SA_feasible,PP_SA_reason,PP_SA_penalties_dict_A,PP_SA_penalties_dict_B
9,19.000000,0.001000,"['3', '1']","['3', '1']",514.776468,"[('1', 15), ('3', 19)]",25,34,"[1, 2, 0, 2, 3]",False,"['real_weights_sum:25 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
10,46.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",706.968069,"[('0', 9), ('1', 9), ('2', 7), ('3', 11), ('4', 5)]",33,41,"[4, 4, 3, 2, 3, 1]",False,"['real_weights_sum:33 != placed_weights_sum:41; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
11,75.000000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",824.864864,"[('0', 16), ('1', 16), ('2', 16), ('3', 7), ('4', 7), ('5', 7)]",43,69,"[1, 3, 0, 2, 2, 3, 4, 4, 4]",False,"['real_weights_sum:43 != placed_weights_sum:69; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
12,113.000000,0.003000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",1012.284040,"[('0', 8), ('1', 15), ('2', 15), ('3', 9), ('4', 23), ('5', 20), ('6', 6)]",50,96,"[6, 3, 5, 2, 6, 0, 1, 5, 6, 0, 3, 4, 1]",False,"['real_weights_sum:50 != placed_weights_sum:96; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
13,101.000000,0.001000,"['1', '2', '3', '5', '0', '6', '7']","['1', '2', '3', '5', '0', '6', '7']",1911.847115,"[('0', 6), ('1', 6), ('2', 19), ('3', 13), ('5', 18), ('6', 13), ('7', 18)]",49,93,"[4, 4, 2, 5, 6, 3, 4, 1, 3, 6, 0, 5, 1, 2, 7]",False,"['real_weights_sum:49 != placed_weights_sum:93; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
14,150.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",2140.099525,"[('0', 15), ('1', 8), ('2', 18), ('3', 8), ('4', 17), ('5', 18), ('6', 14), ('7', 22), ('8', 15)]",61,135,"[0, 8, 2, 7, 1, 3, 8, 3, 4, 1, 3, 0, 6, 1, 2, 5, 7, 6, 8]",False,"['real_weights_sum:61 != placed_weights_sum:135; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
15,200.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1615.501165,"[('0', 16), ('1', 17), ('2', 9), ('3', 17), ('4', 27), ('5', 11), ('6', 6), ('7', 30), ('8', 16), ('9', 17)]",71,166,"[7, 8, 3, 7, 5, 0, 5, 2, 4, 5, 8, 4, 9, 1, 1, 6, 7, 8, 0, 6, 3, 8]",False,"['real_weights_sum:71 != placed_weights_sum:166; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
16,19.000000,0.003000,"['0', '1']","['0', '1']",382.319450,"[('0', 19), ('1', 7)]",19,26,"[0, 1, 2, 2]",False,"['real_weights_sum:19 != placed_weights_sum:26; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
17,30.000000,0.001000,"['3', '0', '1']","['3', '0', '1']",526.182413,"[('0', 10), ('1', 18), ('3', 5)]",23,33,"[2, 3, 0, 1, 2, 3]",False,"['real_weights_sum:23 != placed_weights_sum:33; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
18,50.000000,0.001000,"['4', '3', '2', '1']","['4', '3', '2', '1']",679.995060,"[('1', 8), ('2', 11), ('3', 17), ('4', 19)]",30,55,"[4, 1, 2, 0, 1, 3, 2, 3, 4]",False,"['real_weights_sum:30 != placed_weights_sum:55; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
19,64.000000,0.001000,"['4', '2', '3', '0', '5']","['4', '2', '3', '0', '5']",839.303493,"[('0', 8), ('2', 20), ('3', 6), ('4', 17), ('5', 14)]",42,65,"[5, 0, 1, 3, 2, 1, 4, 2, 5]",False,"['real_weights_sum:42 != placed_weights_sum:65; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
20,79.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",1047.031879,"[('0', 17), ('1', 19), ('2', 27), ('3', 11), ('4', 10)]",44,84,"[3, 4, 6, 1, 4, 5, 0, 1, 2, 4, 2, 3, 5, 6]",False,"['real_weights_sum:44 != placed_weights_sum:84; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
21,109.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",1246.345043,"[('0', 15), ('1', 13), ('2', 4), ('3', 15), ('4', 20), ('5', 12), ('6', 16), ('7', 6)]",52,101,"[4, 6, 1, 2, 5, 2, 5, 7, 1, 4, 5, 3, 7, 0, 1, 3]",False,"['real_weights_sum:52 != placed_weights_sum:101; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
22,162.000000,0.002000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1405.889750,"[('0', 10), ('1', 8), ('2', 18), ('3', 10), ('4', 15), ('5', 16), ('6', 7), ('7', 25), ('8', 17)]",64,126,"[2, 5, 4, 0, 3, 2, 8, 4, 6, 4, 7, 6, 0, 1, 4, 0, 1]",False,"['real_weights_sum:64 != placed_weights_sum:126; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
23,103.000000,0.001000,"['9', '1', '8', '2', '3', '5', '0', '7']","['9', '1', '8', '2', '3', '5', '0', '7']",1940.128326,"[('0', 10), ('1', 11), ('2', 16), ('3', 8), ('5', 21), ('7', 6), ('8', 10), ('9', 10)]",51,92,"[2, 6, 1, 5, 0, 3, 7, 1, 4, 2, 4, 5, 8, 3, 2, 3, 8, 9]",False,"['real_weights_sum:51 != placed_weights_sum:92; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
24,11.000000,0.001000,['1'],['1'],575.092554,"[('1', 17)]",17,17,"[0, 1, 2]",False,['Some bins are overfilled; '],3.000000,5.000000
25,33.000000,0.002000,"['2', '0', '1']","['2', '0', '1']",814.234734,"[('0', 17), ('1', 5), ('2', 12)]",25,34,"[1, 2, 3, 3, 1, 2]",False,"['real_weights_sum:25 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
26,30.000000,0.001000,"['3', '0', '1']","['3', '0', '1']",1072.766781,"[('0', 14), ('1', 8), ('3', 17)]",32,39,"[1, 3, 2, 0, 1, 4]",False,"['real_weights_sum:32 != placed_weights_sum:39; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
27,73.000000,0.001000,"['4', '2', '3', '0', '5']","['4', '2', '3', '0', '5']",1141.210794,"[('0', 16), ('2', 12), ('3', 9), ('4', 9), ('5', 23)]",46,69,"[1, 2, 0, 5, 4, 3, 2, 4, 5]",False,"['real_weights_sum:46 != placed_weights_sum:69; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
28,77.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",1104.228258,"[('0', 12), ('1', 8), ('2', 13), ('3', 9), ('4', 5), ('5', 16), ('6', 6)]",40,69,"[1, 4, 4, 3, 5, 5, 0, 2, 3, 4, 6]",False,"['real_weights_sum:40 != placed_weights_sum:69; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
29,127.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",1196.216583,"[('0', 15), ('1', 7), ('2', 9), ('3', 8), ('4', 20), ('5', 13), ('6', 15), ('7', 15)]",57,102,"[0, 3, 0, 1, 4, 2, 3, 6, 5, 7, 2, 4, 0, 7]",False,"['real_weights_sum:57 != placed_weights_sum:102; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
30,109.000000,0.001000,"['1', '4', '8', '3', '5', '2', '6', '7']","['1', '4', '8', '3', '5', '2', '6', '7']",1553.732157,"[('1', 5), ('2', 14), ('3', 22), ('4', 8), ('5', 17), ('6', 10), ('7', 17), ('8', 13)]",53,106,"[8, 1, 4, 3, 4, 6, 0, 0, 3, 1, 5, 0, 7, 8, 2, 5, 7]",False,"['real_weights_sum:53 != placed_weights_sum:106; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
31,191.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1520.496368,"[('0', 31), ('1', 6), ('2', 17), ('3', 9), ('4', 15), ('5', 12), ('6', 9), ('7', 23), ('8', 23), ('9', 8)]",76,153,"[0, 2, 4, 8, 1, 5, 6, 5, 3, 6, 1, 7, 9, 2, 7, 9, 4, 6, 8, 6]",False,"['real_weights_sum:76 != placed_weights_sum:153; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
32,16.000000,0.001000,"['2', '1']","['2', '1']",372.774601,"[('1', 11), ('2', 7)]",18,18,"[0, 2, 1]",False,['Some bins are overfilled; '],3.000000,5.000000
33,30.000000,0.001000,"['2', '0', '1']","['2', '0', '1']",513.958216,"[('0', 11), ('1', 14), ('2', 9)]",23,34,"[0, 2, 0, 1, 2, 3]",False,"['real_weights_sum:23 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
34,42.000000,0.001000,"['4', '3', '0']","['4', '3', '0']",686.169863,"[('0', 21), ('3', 18), ('4', 10)]",31,49,"[1, 2, 3, 0, 3, 4, 0, 4]",False,"['real_weights_sum:31 != placed_weights_sum:49; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
35,75.000000,0.002000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",844.734907,"[('0', 13), ('1', 8), ('2', 13), ('3', 19), ('4', 6), ('5', 9)]",40,68,"[1, 2, 4, 0, 3, 1, 4, 5, 5, 0, 1]",False,"['real_weights_sum:40 != placed_weights_sum:68; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
36,91.000000,0.001000,"['1', '2', '3', '0', '6']","['1', '2', '3', '0', '6']",987.177134,"[('0', 26), ('1', 17), ('2', 8), ('3', 17), ('6', 22)]",52,90,"[0, 4, 5, 5, 6, 6, 5, 6, 0, 1, 2]",False,"['real_weights_sum:52 != placed_weights_sum:90; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
37,127.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",1436.985254,"[('0', 16), ('1', 8), ('2', 20), ('3', 8), ('4', 9), ('5', 17), ('6', 17), ('7', 15)]",53,110,"[1, 2, 6, 1, 2, 5, 6, 4, 7, 1, 3, 0, 1, 2, 3]",False,"['real_weights_sum:53 != placed_weights_sum:110; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
38,132.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",2320.506573,"[('0', 15), ('1', 9), ('2', 22), ('3', 9), ('4', 5), ('5', 9), ('6', 19), ('7', 15), ('8', 11)]",62,114,"[2, 4, 2, 0, 3, 7, 7, 8, 1, 3, 5, 6, 1, 4, 0, 4]",False,"['real_weights_sum:62 != placed_weights_sum:114; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
39,135.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6']","['9', '1', '4', '8', '2', '3', '0', '5', '6']",1923.863173,"[('0', 10), ('1', 8), ('2', 16), ('3', 23), ('4', 9), ('5', 8), ('6', 12), ('8', 26), ('9', 16)]",65,128,"[3, 6, 9, 5, 9, 0, 1, 7, 8, 2, 5, 3, 5, 0, 2, 9, 4, 7, 8]",False,"['real_weights_sum:65 != placed_weights_sum:128; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,5.000000
0,15.000000,0.001000,[],"['2', '1']",383.800983,"[('1', 10), ('2', 8)]",18,18,"[0, 2, 1]",False,['yi:0 != xij:2; '],3.000000,10.000000
1,37.000000,0.001000,['3'],"['3', '0', '1']",528.457165,"[('0', 7), ('1', 7), ('3', 19)]",23,33,"[0, 3, 0, 1, 3]",False,"['yi:1 != xij:3; ', 'real_weights_sum:23 != placed_weights_sum:33; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
2,62.000000,0.001000,"['4', '1']","['4', '0', '1']",706.218243,"[('0', 9), ('1', 20), ('4', 16)]",31,45,"[4, 1, 3, 4, 3, 4]",False,"['yi:2 != xij:3; ', 'real_weights_sum:31 != placed_weights_sum:45; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
3,75.000000,0.001000,"['2', '0', '1']","['1', '4', '2', '5', '0']",883.376837,"[('0', 19), ('1', 13), ('2', 9), ('4', 9), ('5', 5)]",33,55,"[0, 3, 5, 2, 5, 3, 4, 2, 4, 1]",False,"['yi:3 != xij:5; ', 'real_weights_sum:33 != placed_weights_sum:55; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
4,112.000000,0.001000,"['3', '6', '0', '1']","['3', '6', '0', '1']",1020.205498,"[('0', 30), ('1', 18), ('3', 18), ('6', 22)]",48,88,"[0, 2, 4, 6, 3, 5, 6, 1, 3, 5, 0, 1, 2]",False,"['real_weights_sum:48 != placed_weights_sum:88; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
5,114.000000,0.001000,"['4', '6', '5']","['4', '2', '3', '0', '5', '6']",1399.719715,"[('0', 9), ('2', 11), ('3', 10), ('4', 19), ('5', 18), ('6', 13)]",38,80,"[4, 5, 1, 2, 3, 6, 0, 4, 5, 6, 0, 2, 3, 7, 1, 3, 7]",False,"['yi:3 != xij:6; ', 'real_weights_sum:38 != placed_weights_sum:80; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
6,129.000000,0.001000,"['1', '4', '8', '5', '6', '7']","['1', '4', '8', '5', '2', '6', '7']",1578.097820,"[('1', 12), ('2', 7), ('4', 19), ('5', 9), ('6', 17), ('7', 24), ('8', 12)]",52,100,"[3, 6, 0, 4, 5, 6, 1, 8, 1, 2, 8, 2, 3, 4, 7, 0, 7]",False,"['yi:6 != xij:7; ', 'real_weights_sum:52 != placed_weights_sum:100; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
7,179.000000,0.001000,"['9', '8', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1700.187922,"[('0', 6), ('1', 9), ('2', 8), ('3', 9), ('4', 9), ('5', 31), ('6', 17), ('7', 14), ('8', 13), ('9', 14)]",65,130,"[8, 5, 6, 9, 5, 7, 1, 4, 7, 8, 0, 2, 3, 2, 5, 4, 6, 1, 3]",False,"['yi:5 != xij:10; ', 'real_weights_sum:65 != placed_weights_sum:130; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
8,25.000000,0.002000,['0'],"['2', '0']",401.375771,"[('0', 19), ('2', 7)]",19,26,"[0, 1, 2, 2]",False,"['yi:1 != xij:2; ', 'real_weights_sum:19 != placed_weights_sum:26; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
9,37.000000,0.001000,['3'],"['2', '3', '0', '1']",815.901756,"[('0', 6), ('1', 6), ('2', 9), ('3', 13)]",25,34,"[0, 1, 2, 2, 3]",False,"['yi:1 != xij:4; ', 'real_weights_sum:25 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
10,63.000000,0.001000,"['3', '2', '1']","['1', '4', '2', '3', '0']",1094.656229,"[('0', 7), ('1', 17), ('2', 9), ('3', 9), ('4', 8)]",33,50,"[3, 0, 1, 2, 4, 4, 0]",False,"['yi:3 != xij:5; ', 'real_weights_sum:33 != placed_weights_sum:50; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
11,96.000000,0.001000,"['3', '0', '1']","['1', '4', '2', '3', '0', '5']",1294.724464,"[('0', 23), ('1', 15), ('2', 8), ('3', 16), ('4', 8), ('5', 4)]",43,74,"[0, 3, 4, 1, 4, 0, 2, 3, 3, 5]",False,"['yi:3 != xij:6; ', 'real_weights_sum:43 != placed_weights_sum:74; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
12,134.000000,0.001000,"['4', '2', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",1111.519098,"[('0', 13), ('1', 9), ('2', 15), ('3', 9), ('4', 16), ('5', 21), ('6', 13)]",50,96,"[4, 6, 5, 2, 6, 0, 2, 5, 0, 1, 3, 2, 3]",False,"['yi:5 != xij:7; ', 'real_weights_sum:50 != placed_weights_sum:96; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
13,127.000000,0.001000,"['3', '5', '0', '1']","['1', '4', '2', '3', '0', '5', '7']",1274.801731,"[('0', 15), ('1', 19), ('2', 6), ('3', 17), ('4', 5), ('5', 21), ('7', 6)]",49,89,"[1, 6, 7, 2, 3, 7, 4, 1, 5, 6, 6, 0, 2, 5, 4]",False,"['yi:4 != xij:7; ', 'real_weights_sum:49 != placed_weights_sum:89; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
14,174.000000,0.001000,"['1', '2', '5', '0', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1448.911905,"[('0', 12), ('1', 24), ('2', 8), ('3', 9), ('4', 7), ('5', 23), ('6', 15), ('7', 15), ('8', 9)]",61,122,"[4, 7, 0, 2, 5, 8, 8, 1, 6, 4, 6, 8, 2, 6, 7, 0, 8, 3]",False,"['yi:6 != xij:9; ', 'real_weights_sum:61 != placed_weights_sum:122; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
15,252.000000,0.001000,"['9', '1', '4', '8', '3', '5', '2', '6', '7']","['9', '1', '4', '8', '3', '5', '2', '6', '7']",1624.447584,"[('1', 17), ('2', 12), ('3', 9), ('4', 20), ('5', 26), ('6', 24), ('7', 18), ('8', 11), ('9', 23)]",71,160,"[3, 6, 2, 8, 5, 0, 2, 8, 1, 2, 7, 8, 0, 6, 8, 3, 5, 4, 9, 1, 5, 7]",False,"['real_weights_sum:71 != placed_weights_sum:160; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
16,25.000000,0.002000,['0'],"['2', '0']",387.742281,"[('0', 19), ('2', 7)]",19,26,"[0, 1, 2, 2]",False,"['yi:1 != xij:2; ', 'real_weights_sum:19 != placed_weights_sum:26; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
17,27.000000,0.001000,[],"['2', '0', '1']",520.683527,"[('0', 9), ('1', 5), ('2', 9)]",23,23,"[0, 3, 2, 1]",False,['yi:0 != xij:3; '],3.000000,10.000000
18,60.000000,0.001000,"['2', '0', '1']","['2', '3', '0', '1']",680.975437,"[('0', 13), ('1', 13), ('2', 8), ('3', 6)]",30,40,"[0, 4, 2, 4, 4, 3]",False,"['yi:3 != xij:4; ', 'real_weights_sum:30 != placed_weights_sum:40; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
19,81.000000,0.001000,"['3', '2', '5']","['1', '4', '2', '3', '0', '5']",826.692581,"[('0', 9), ('1', 8), ('2', 11), ('3', 12), ('4', 9), ('5', 19)]",42,68,"[1, 5, 0, 3, 0, 2, 1, 2, 3, 5]",False,"['yi:3 != xij:6; ', 'real_weights_sum:42 != placed_weights_sum:68; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
20,82.000000,0.001000,"['3', '5', '0', '1']","['3', '5', '0', '1']",1068.682671,"[('0', 12), ('1', 25), ('3', 18), ('5', 14)]",44,69,"[3, 5, 0, 1, 3, 0, 1, 2, 4, 6]",False,"['real_weights_sum:44 != placed_weights_sum:69; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
21,117.000000,0.001000,"['2', '3', '0', '5', '6', '7']","['4', '2', '3', '0', '5', '6', '7']",1320.643425,"[('0', 14), ('2', 14), ('3', 8), ('4', 8), ('5', 12), ('6', 17), ('7', 13)]",52,86,"[0, 3, 1, 7, 4, 0, 4, 5, 5, 6, 7, 3, 6]",False,"['yi:6 != xij:7; ', 'real_weights_sum:52 != placed_weights_sum:86; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
22,182.000000,0.001000,"['8', '4', '1', '3', '6']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",2268.133163,"[('0', 8), ('1', 9), ('2', 9), ('3', 20), ('4', 29), ('5', 5), ('6', 17), ('7', 8), ('8', 22)]",64,127,"[4, 3, 3, 2, 6, 7, 3, 4, 6, 8, 5, 3, 4, 7, 0, 1, 2]",False,"['yi:5 != xij:9; ', 'real_weights_sum:64 != placed_weights_sum:127; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
23,165.000000,0.001000,"['1', '8', '2', '5', '0', '7']","['1', '4', '8', '2', '5', '0', '6', '7']",2321.751356,"[('0', 18), ('1', 19), ('2', 15), ('4', 5), ('5', 16), ('6', 6), ('7', 10), ('8', 23)]",51,112,"[3, 6, 8, 0, 3, 4, 9, 7, 8, 9, 0, 2, 5, 7, 6, 2, 3, 1, 5, 6, 8]",False,"['yi:6 != xij:8; ', 'real_weights_sum:51 != placed_weights_sum:112; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
24,13.000000,0.001000,['0'],['0'],374.829769,"[('0', 17)]",17,17,"[0, 1, 2]",False,['Some bins are overfilled; '],3.000000,10.000000
25,34.000000,0.001000,['3'],"['2', '3', '0']",526.839972,"[('0', 7), ('2', 10), ('3', 15)]",25,32,"[2, 1, 3, 0, 2]",False,"['yi:1 != xij:3; ', 'real_weights_sum:25 != placed_weights_sum:32; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
26,52.000000,0.001000,['2'],"['2', '3', '0']",675.284863,"[('0', 10), ('2', 19), ('3', 11)]",32,40,"[0, 4, 2, 3, 4, 1, 4]",False,"['yi:1 != xij:3; ', 'real_weights_sum:32 != placed_weights_sum:40; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
27,94.000000,0.001000,"['2', '5', '0', '1']","['1', '4', '2', '3', '0', '5']",803.432941,"[('0', 9), ('1', 17), ('2', 17), ('3', 6), ('4', 9), ('5', 14)]",46,72,"[3, 1, 4, 2, 3, 0, 4, 1, 5]",False,"['yi:4 != xij:6; ', 'real_weights_sum:46 != placed_weights_sum:72; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
28,96.000000,0.001000,"['6', '3', '5']","['4', '2', '3', '0', '5', '6']",1100.749969,"[('0', 10), ('2', 8), ('3', 13), ('4', 9), ('5', 18), ('6', 17)]",40,75,"[3, 6, 4, 1, 5, 5, 0, 3, 5, 4, 5]",False,"['yi:3 != xij:6; ', 'real_weights_sum:40 != placed_weights_sum:75; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
29,142.000000,0.001000,"['4', '2', '3', '0', '5', '6', '7']","['4', '2', '3', '0', '5', '6', '7']",1191.302061,"[('0', 15), ('2', 14), ('3', 8), ('4', 15), ('5', 21), ('6', 12), ('7', 13)]",57,98,"[0, 3, 1, 6, 4, 0, 3, 4, 5, 7, 0, 5, 6, 7]",False,"['real_weights_sum:57 != placed_weights_sum:98; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
30,128.000000,0.001000,"['1', '3', '5', '2', '7']","['1', '4', '8', '3', '5', '2', '6', '7']",1555.762768,"[('1', 14), ('2', 14), ('3', 18), ('4', 8), ('5', 17), ('6', 9), ('7', 12), ('8', 8)]",53,100,"[5, 6, 8, 1, 4, 3, 4, 0, 0, 3, 2, 8, 0, 7, 6, 7]",False,"['yi:5 != xij:8; ', 'real_weights_sum:53 != placed_weights_sum:100; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
31,244.000000,0.001000,"['9', '8', '3', '0', '5', '6', '7']","['9', '1', '8', '2', '3', '5', '0', '6', '7']",1546.340942,"[('0', 14), ('1', 6), ('2', 8), ('3', 24), ('5', 25), ('6', 17), ('7', 22), ('8', 15), ('9', 23)]",76,154,"[7, 8, 1, 8, 0, 6, 8, 5, 6, 8, 8, 9, 4, 5, 7, 1, 9, 0, 2, 3]",False,"['yi:7 != xij:9; ', 'real_weights_sum:76 != placed_weights_sum:154; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
32,16.000000,0.001000,['0'],['0'],373.180151,"[('0', 18)]",18,18,"[0, 1, 2]",False,['Some bins are overfilled; '],3.000000,10.000000
33,37.000000,0.001000,['2'],"['2', '0']",519.978762,"[('0', 10), ('2', 19)]",23,29,"[0, 3, 0, 1, 2]",False,"['yi:1 != xij:2; ', 'real_weights_sum:23 != placed_weights_sum:29; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
34,65.000000,0.001000,"['3', '1']","['1', '4', '2', '3', '0']",1086.838722,"[('0', 8), ('1', 16), ('2', 9), ('3', 15), ('4', 10)]",31,58,"[3, 2, 3, 4, 1, 0, 1, 0, 4]",False,"['yi:2 != xij:5; ', 'real_weights_sum:31 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
35,71.000000,0.001000,"['2', '0']","['1', '2', '3', '5', '0']",1399.590015,"[('0', 18), ('1', 8), ('2', 18), ('3', 8), ('5', 11)]",40,63,"[0, 4, 5, 2, 0, 1, 3, 4, 1, 5]",False,"['yi:2 != xij:5; ', 'real_weights_sum:40 != placed_weights_sum:63; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
36,127.000000,0.001000,"['6', '5', '3', '1']","['1', '3', '5', '0', '6']",1388.411045,"[('0', 9), ('1', 17), ('3', 24), ('5', 17), ('6', 8)]",52,75,"[5, 0, 5, 0, 2, 6, 5, 6, 6]",False,"['yi:4 != xij:5; ', 'real_weights_sum:52 != placed_weights_sum:75; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
37,146.000000,0.001000,"['3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",1255.856752,"[('0', 17), ('1', 9), ('2', 8), ('3', 17), ('4', 9), ('5', 11), ('6', 23), ('7', 13)]",53,107,"[0, 1, 1, 6, 4, 6, 7, 1, 2, 5, 2, 3, 6, 3, 7]",False,"['yi:5 != xij:8; ', 'real_weights_sum:53 != placed_weights_sum:107; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
